pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
folk_15::control::ctrl,folk_15,folk,control,control,0.0,1.000000,1.000000,1.000000,0.372339
folk_15::pitch_shift::-2st,folk_15,folk,H,pitch_shift,-2.0,0.912725,0.715427,0.977403,0.322066
jazz_01::pitch_shift::+4st,jazz_01,jazz,H,pitch_shift,4.0,0.979255,0.632955,0.974728,0.398691
jazz_01::time_stretch::-5pct,jazz_01,jazz,R,time_stretch,-5.0,0.999409,0.917339,0.669678,0.566965
jazz_01::lowpass::lp2000,jazz_01,jazz,T,lowpass,2000.0,0.999924,0.403677,0.631155,0.362549
jazz_02::control::ctrl,jazz_02,jazz,control,control,0.0,1.000000,0.999670,1.000000,0.580969
jazz_02::pitch_shift::-2st,jazz_02,jazz,H,pitch_shift,-2.0,0.977953,0.717239,0.993941,0.605483
jazz_02::time_stretch::+20pct,jazz_02,jazz,R,time_stretch,20.0,0.996909,0.876668,0.790168,0.636280
jazz_03::time_stretch::-10pct,jazz_03,jazz,R,time_stretch,-10.0,0.999141,0.910360,0.655716,0.515101
jazz_03::time_stretch::+10pct,jazz_03,jazz,R,time_stretch,10.0,0.998600,0.925665,0.642027,0.574017
jazz_03::lowpass::lp4000,jazz_03,jazz,T,lowpass,4000.0,1.000000,0.471218,0.988066,0.481339
jazz_04::time_stretch::-5pct,jazz_04,jazz,R,time_stretch,-5.0,0.984518,0.937155,0.703732,0.507801
jazz_04::distortion::drv32,jazz_04,jazz,T,distortion,32.0,0.989587,0.575665,0.722916,0.150445
jazz_04::style_swap::swap_cross,jazz_04,jazz,S,style_swap,nan,0.900001,0.422502,0.559796,0.220270
jazz_05::distortion::drv4,jazz_05,jazz,T,distortion,4.0,0.989317,0.816036,0.999333,0.485378
jazz_05::style_swap::swap_cross,jazz_05,jazz,S,style_swap,nan,0.979215,0.398114,0.835873,0.206090
jazz_06::pitch_shift::+2st,jazz_06,jazz,H,pitch_shift,2.0,0.825657,0.731589,0.992789,0.515100
jazz_06::time_stretch::-20pct,jazz_06,jazz,R,time_stretch,-20.0,0.992170,0.724790,0.624426,0.582662
jazz_06::distortion::drv32,jazz_06,jazz,T,distortion,32.0,0.995713,0.650281,0.987992,0.227547
jazz_07::pitch_shift::-1st,jazz_07,jazz,H,pitch_shift,-1.0,0.953151,0.806026,0.994348,0.586996
jazz_07::pitch_shift::+4st,jazz_07,jazz,H,pitch_shift,4.0,0.958885,0.577004,0.983866,0.498094
jazz_08::time_stretch::-10pct,jazz_08,jazz,R,time_stretch,-10.0,0.995936,0.917998,0.819422,0.587897
jazz_08::time_stretch::+10pct,jazz_08,jazz,R,time_stretch,10.0,0.992301,0.893967,0.800040,0.602590
jazz_08::lowpass::lp4000,jazz_08,jazz,T,lowpass,4000.0,1.000000,0.558029,0.992617,0.501392
jazz_09::pitch_shift::-4st,jazz_09,jazz,H,pitch_shift,-4.0,0.994061,0.516404,0.973318,0.351306
jazz_09::time_stretch::-20pct,jazz_09,jazz,R,time_stretch,-20.0,0.999384,0.877346,0.861449,0.393604
jazz_09::distortion::drv12,jazz_09,jazz,T,distortion,12.0,0.999983,0.623076,0.966704,0.400831
jazz_10::pitch_shift::-4st,jazz_10,jazz,H,pitch_shift,-4.0,0.990766,0.571303,0.987998,0.591702
jazz_10::time_stretch::+5pct,jazz_10,jazz,R,time_stretch,5.0,0.998717,0.918838,0.771496,0.625064
jazz_10::lowpass::lp2000,jazz_10,jazz,T,lowpass,2000.0,0.999998,0.436763,0.981925,0.447706
jazz_11::pitch_shift::+2st,jazz_11,jazz,H,pitch_shift,2.0,0.952501,0.803105,0.990049,0.649239
jazz_11::time_stretch::+20pct,jazz_11,jazz,R,time_stretch,20.0,0.996643,0.889300,0.567176,0.643605
jazz_11::distortion::drv4,jazz_11,jazz,T,distortion,4.0,0.999640,0.667982,0.982016,0.539313
jazz_12::control::ctrl,jazz_12,jazz,control,control,0.0,1.000000,1.000000,1.000000,0.515110
jazz_12::pitch_shift::-2st,jazz_12,jazz,H,pitch_shift,-2.0,0.964715,0.613721,0.991132,0.492409
jazz_12::time_stretch::+5pct,jazz_12,jazz,R,time_stretch,5.0,0.994082,0.939438,0.612320,0.500036
jazz_13::pitch_shift::-1st,jazz_13,jazz,H,pitch_shift,-1.0,0.971654,0.850097,0.996736,0.740714
jazz_13::lowpass::lp8000,jazz_13,jazz,T,lowpass,8000.0,0.999986,0.626364,0.997522,0.708000
jazz_14::pitch_shift::+1st,jazz_14,jazz,H,pitch_shift,1.0,0.958233,0.794704,0.996430,0.580963
jazz_14::lowpass::lp8000,jazz_14,jazz,T,lowpass,8000.0,0.999976,0.711622,0.998700,0.620811
jazz_15::pitch_shift::+1st,jazz_15,jazz,H,pitch_shift,1.0,0.733897,0.739804,0.997638,0.351045
jazz_15::distortion::drv12,jazz_15,jazz,T,distortion,12.0,0.995833,0.472711,0.993901,0.311719
rock_01::time_stretch::+5pct,rock_01,rock,R,time_stretch,5.0,0.998297,0.923269,0.695345,0.560264
rock_01::distortion::drv32,rock_01,rock,T,distortion,32.0,0.991500,0.479739,0.869504,0.167014
rock_02::time_stretch::+10pct,rock_02,rock,R,time_stretch,10.0,0.999512,0.838224,0.628721,0.514713
rock_02::distortion::drv4,rock_02,rock,T,distortion,4.0,0.999922,0.561756,0.834589,0.520341
rock_03::pitch_shift::+1st,rock_03,rock,H,pitch_shift,1.0,0.986410,0.858350,0.994055,0.475231
rock_03::distortion::drv12,rock_03,rock,T,distortion,12.0,0.999614,0.563157,0.681929,0.379263
rock_04::time_stretch::-20pct,rock_04,rock,R,time_stretch,-20.0,0.999406,0.832399,0.597066,0.548219
rock_04::lowpass::lp8000,rock_04,rock,T,lowpass,8000.0,0.999997,0.421840,0.739355,0.557232
rock_05::lowpass::lp4000,rock_05,rock,T,lowpass,4000.0,0.999973,0.439485,0.936217,0.394206
rock_05::style_swap::swap_cross,rock_05,rock,S,style_swap,nan,0.931089,0.378912,0.429377,0.272039
rock_06::control::ctrl,rock_06,rock,control,control,0.0,1.000000,1.000000,1.000000,0.628784
rock_06::time_stretch::-10pct,rock_06,rock,R,time_stretch,-10.0,0.999174,0.843983,0.585267,0.624222
rock_07::distortion::drv32,rock_07,rock,T,distortion,32.0,0.993046,0.506539,0.721084,0.151008
rock_08::time_stretch::-5pct,rock_08,rock,R,time_stretch,-5.0,0.997952,0.889419,0.785184,0.611306
rock_08::lowpass::lp2000,rock_08,rock,T,lowpass,2000.0,0.999968,0.386494,0.911645,0.460358
rock_09::distortion::drv12,rock_09,rock,T,distortion,12.0,0.998614,0.655789,0.985898,0.337139
rock_10::pitch_shift::+4st,rock_10,rock,H,pitch_shift,4.0,0.809564,0.654294,0.986224,0.390827
rock_10::distortion::drv4,rock_10,rock,T,distortion,4.0,0.999858,0.839045,0.996388,0.418865
rock_11::pitch_shift::-1st,rock_11,rock,H,pitch_shift,-1.0,0.973119,0.765898,0.995487,0.521149
rock_11::time_stretch::+20pct,rock_11,rock,R,time_stretch,20.0,0.999298,0.877905,0.619531,0.515581
rock_12::control::ctrl,rock_12,rock,control,control,0.0,1.000000,1.000000,1.000000,0.551183
rock_13::lowpass::lp2000,rock_13,rock,T,lowpass,2000.0,0.999984,0.420524,0.926292,0.367890
rock_14::pitch_shift::-4st,rock_14,rock,H,pitch_shift,-4.0,0.942684,0.384552,0.974378,0.389851
rock_15::pitch_shift::-2st,rock_15,rock,H,pitch_shift,-2.0,0.957724,0.667047,0.994458,0.468946
rock_15::pitch_shift::+2st,rock_15,rock,H,pitch_shift,2.0,0.959909,0.720896,0.988665,0.374125
