key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
classical_05::time_stretch::-20pct,classical_05::time_stretch::-20pct,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__time_stretch__-20pct.wav,,R,classical,0.9767033743977248,0.9943830896414186,0.0,-20.0,0.5938252681956753,0.29411764705882354,time_stretch,0.3157894736842105,0.4498041686428355,21.750710227272734,classical_05,0.826556440563825,0.976948669201521,0.9994309338064882,0.8332639382002545
classical_05::time_stretch::+5pct,classical_05::time_stretch::+5pct,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__time_stretch__+5pct.wav,,R,classical,0.9902745288980573,0.9980413954703383,0.0,5.0,0.668582196627715,0.5294117647058824,time_stretch,0.20000000000000004,0.417284593374673,11.745383522727266,classical_05,1.0,1.0,0.9999593469111041,0.9407398401706355
classical_05::time_stretch::+10pct,classical_05::time_stretch::+10pct,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__time_stretch__+10pct.wav,,R,classical,0.9897377538802582,0.9970160148886122,0.0,10.0,0.6525638259751967,0.5294117647058824,time_stretch,0.20000000000000004,0.3799541111268844,11.745383522727266,classical_05,1.0,1.0,0.9998912248349717,0.9104744021911509
classical_05::time_stretch::+20pct,classical_05::time_stretch::+20pct,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__time_stretch__+20pct.wav,,R,classical,0.9719373432979728,0.9957815453533558,0.0,20.0,0.5825433573880601,0.23529411764705882,time_stretch,0.3636363636363636,0.39307557545218513,26.100852272727266,classical_05,0.1545694304363142,0.6579069407945586,0.9998230005109261,0.8899006149226907
classical_05::lowpass::lp4000,classical_05::lowpass::lp4000,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__lowpass__lp4000.wav,,T,classical,0.9999987657979892,0.9999993827162458,0.0,4000.0,0.9999575020121164,1.0,lowpass,1.0,0.9124608415961211,0.0,classical_05,1.0,1.0,0.9712869987085049,0.005688876902744489
classical_05::lowpass::lp8000,classical_05::lowpass::lp8000,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__lowpass__lp8000.wav,,T,classical,0.999999962705996,0.9999999777180629,0.0,8000.0,0.9999929317066955,1.0,lowpass,1.0,0.9124608415961211,0.0,classical_05,1.0,1.0,0.9974788008650365,0.3700268040816093
classical_05::distortion::drv4,classical_05::distortion::drv4,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__distortion__drv4.wav,,T,classical,0.9980621599072209,0.9990326919914374,0.0,4.0,0.9656019075239878,0.8823529411764706,distortion,1.0,0.9124608415961211,0.0,classical_05,0.9070071229635471,0.9884705882352942,0.9993724499886668,0.5616695041607573
classical_05::lowpass::lp2000,classical_05::lowpass::lp2000,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__lowpass__lp2000.wav,,T,classical,0.9998792150646353,0.9999347521971711,0.0,2000.0,0.9967426248545324,0.8823529411764706,lowpass,0.7777777777777777,0.6694478013599959,0.0,classical_05,1.0,1.0,0.9012350416297835,5.706695075463991e-05
classical_05::distortion::drv12,classical_05::distortion::drv12,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__distortion__drv12.wav,,T,classical,0.9917158654371403,0.9950168820404623,0.0,12.0,0.9091869730469815,0.5882352941176471,distortion,0.4000000000000001,0.5666065223658278,0.0,classical_05,0.2580367393800235,0.9480433340703073,0.998720313558199,0.1708962958830123
classical_05::distortion::drv32,classical_05::distortion::drv32,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__distortion__drv32.wav,,T,classical,0.9878843458784418,0.9926583591025812,0.0,32.0,0.8830339998693947,0.5882352941176471,distortion,0.4000000000000001,0.5060357151195458,0.0,classical_05,0.2580367393800235,0.9480433340703073,0.9945878132048329,0.04635853025976659
classical_05::style_swap::swap_cross,classical_05::style_swap::swap_cross,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__style_swap__swap_cross.wav,,S,classical,0.733371898801315,0.8303329148012413,0.8333333333333334,,0.2581713510015521,0.0,style_swap,0.28571428571428564,0.3799541111268843,25.168678977272734,classical_05,0.13354901196066551,0.657361963190184,0.952403932782675,0.15832261516788515
classical_05::style_swap::swap_same,classical_05::style_swap::swap_same,perturbations/audio/classical_05__A.wav,perturbations/audio/classical_05__style_swap__swap_same.wav,,S,classical,0.8698846485188404,0.9383663747417551,0.3333333333333333,,0.2806529315055387,0.0,style_swap,0.23529411764705882,0.3799541111268843,34.545245655080194,classical_05,1.0,1.0,0.9781234021627471,0.23210088314718963
classical_06::control::ctrl,classical_06::control::ctrl,perturbations/audio/classical_06__A.wav,perturbations/audio/classical_06__control__ctrl.wav,,control,classical,1.0,0.9999999777641309,0.0,0.0,1.0,1.0,control,0.0,0.0,0.0,classical_06,1.0,1.0,0.9999999998369798,1.0
