pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_08::lowpass::lp4000,classical_08,classical,lowpass,4000.0,0.999966,0.949259,0.999725,0.862291,0.9500612746247549,0.951683206295363
classical_08::lowpass::lp2000,classical_08,classical,lowpass,2000.0,0.999991,0.464655,0.978766,0.809842,0.7527389610528498,0.7898425818509277
classical_08::distortion::drv4,classical_08,classical,distortion,4.0,0.99872,0.573731,0.982074,0.786626,0.7963352358816969,0.8172261784019956
classical_08::distortion::drv12,classical_08,classical,distortion,12.0,0.984657,0.414515,0.972304,0.548975,0.6592485510538688,0.7071415702409454
classical_08::distortion::drv32,classical_08,classical,distortion,32.0,0.967876,0.408195,0.979024,0.435135,0.6191239776552712,0.6756186617503556
classical_08::style_swap::swap_cross,classical_08,classical,style_swap,nan,0.809106,0.416323,0.888815,0.604412,0.6325937209095625,0.6615141719457226
classical_08::style_swap::swap_same,classical_08,classical,style_swap,nan,0.809079,0.380344,0.901239,0.667203,0.6326569023654984,0.6688051960888064
classical_09::control::ctrl,classical_09,classical,control,0.0,1.0,1.0,1.0,0.779827,0.9419214729787403,0.9470262017081859
classical_09::pitch_shift::-4st,classical_09,classical,pitch_shift,-4.0,0.848484,0.62139,0.9939,0.656669,0.7544655404201006,0.7687006172168872
classical_09::pitch_shift::-2st,classical_09,classical,pitch_shift,-2.0,0.84907,0.72642,0.998179,0.696997,0.8027331260021127,0.8108179379657866
classical_09::pitch_shift::-1st,classical_09,classical,pitch_shift,-1.0,0.806949,0.815983,0.999191,0.706485,0.8243131083802999,0.830418087441605
classical_09::pitch_shift::+1st,classical_09,classical,pitch_shift,1.0,0.799052,0.796756,0.998331,0.687986,0.8112884658565996,0.8182412995739843
classical_09::pitch_shift::+2st,classical_09,classical,pitch_shift,2.0,0.834523,0.710134,0.985918,0.690775,0.7901999456986055,0.7982905401876383
classical_09::pitch_shift::+4st,classical_09,classical,pitch_shift,4.0,0.827255,0.5892,0.978983,0.649953,0.7339105965919844,0.7491748946465552
