pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_10::pitch_shift::-4st,classical_10,classical,H,pitch_shift,-4.0,0.719316,0.613257,0.996571,0.289042
classical_10::pitch_shift::-2st,classical_10,classical,H,pitch_shift,-2.0,0.685240,0.751635,0.999044,0.352303
classical_10::pitch_shift::-1st,classical_10,classical,H,pitch_shift,-1.0,0.599660,0.837629,0.999692,0.397035
classical_10::pitch_shift::+1st,classical_10,classical,H,pitch_shift,1.0,0.596098,0.856862,0.999193,0.416623
classical_10::pitch_shift::+2st,classical_10,classical,H,pitch_shift,2.0,0.662931,0.773538,0.998085,0.629963
classical_10::pitch_shift::+4st,classical_10,classical,H,pitch_shift,4.0,0.728684,0.641817,0.994792,0.426151
classical_10::time_stretch::-20pct,classical_10,classical,R,time_stretch,-20.0,0.988448,0.828432,0.928726,0.869243
classical_10::time_stretch::-10pct,classical_10,classical,R,time_stretch,-10.0,0.994966,0.873206,0.919240,0.878507
classical_10::time_stretch::-5pct,classical_10,classical,R,time_stretch,-5.0,0.998605,0.921652,0.936839,0.879301
classical_10::time_stretch::+5pct,classical_10,classical,R,time_stretch,5.0,0.998265,0.933004,0.936183,0.841980
classical_10::time_stretch::+10pct,classical_10,classical,R,time_stretch,10.0,0.996293,0.897087,0.922251,0.814717
classical_10::time_stretch::+20pct,classical_10,classical,R,time_stretch,20.0,0.993271,0.850048,0.904104,0.745897
classical_10::lowpass::lp8000,classical_10,classical,T,lowpass,8000.0,1.000000,0.870783,0.999954,0.932636
classical_10::lowpass::lp4000,classical_10,classical,T,lowpass,4000.0,0.999993,0.652280,0.999774,0.859979
classical_10::lowpass::lp2000,classical_10,classical,T,lowpass,2000.0,0.999819,0.536521,0.999236,0.715723
classical_10::distortion::drv4,classical_10,classical,T,distortion,4.0,0.999561,0.723807,0.999312,0.793542
classical_10::distortion::drv12,classical_10,classical,T,distortion,12.0,0.994965,0.593012,0.998199,0.189518
classical_10::distortion::drv32,classical_10,classical,T,distortion,32.0,0.986273,0.550736,0.994871,0.065379
classical_10::style_swap::swap_cross,classical_10,classical,S,style_swap,nan,0.647722,0.481486,0.954542,0.099524
classical_10::style_swap::swap_same,classical_10,classical,S,style_swap,nan,0.904747,0.493142,0.904104,0.525675
