pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_03::style_swap::swap_cross,classical_03,classical,style_swap,nan,0.876701,0.36371,0.767467,0.589374,0.7346842481578055,0.7445139999999999
classical_03::style_swap::swap_same,classical_03,classical,style_swap,nan,0.791802,0.405002,0.900867,0.664596,0.7797313549162677,0.785755
classical_04::control::ctrl,classical_04,classical,control,0.0,1.0,1.0,1.0,0.770551,0.9167842200023688,0.9235169999999999
classical_04::pitch_shift::-4st,classical_04,classical,pitch_shift,-4.0,0.901489,0.521403,0.984482,0.643491,0.8296665159518058,0.843154
classical_04::pitch_shift::-2st,classical_04,classical,pitch_shift,-2.0,0.902143,0.678577,0.987468,0.719199,0.8620831628756308,0.8696033333333333
classical_04::pitch_shift::-1st,classical_04,classical,pitch_shift,-1.0,0.887219,0.788843,0.989224,0.77639,0.8799712238004984,0.8842776666666666
classical_04::pitch_shift::+1st,classical_04,classical,pitch_shift,1.0,0.877595,0.80129,0.986898,0.744842,0.8640592468438252,0.8697783333333333
classical_04::pitch_shift::+2st,classical_04,classical,pitch_shift,2.0,0.905721,0.680111,0.982468,0.791483,0.8897161642070767,0.893224
classical_04::pitch_shift::+4st,classical_04,classical,pitch_shift,4.0,0.908542,0.550581,0.97458,0.721649,0.8613166432015144,0.868257
classical_04::time_stretch::-20pct,classical_04,classical,time_stretch,-20.0,0.99867,0.886804,0.68228,0.767258,0.8055800268997559,0.8160693333333333
classical_04::time_stretch::-10pct,classical_04,classical,time_stretch,-10.0,0.999432,0.906711,0.743844,0.772562,0.8312330819011237,0.8386126666666666
classical_04::time_stretch::-5pct,classical_04,classical,time_stretch,-5.0,0.999685,0.907272,0.799026,0.776949,0.8529800354685726,0.8585533333333333
classical_04::time_stretch::+5pct,classical_04,classical,time_stretch,5.0,0.999197,0.887242,0.829843,0.784653,0.8665126328094156,0.8712309999999999
classical_04::time_stretch::+10pct,classical_04,classical,time_stretch,10.0,0.99876,0.879805,0.671739,0.792519,0.8101345032950437,0.8210059999999999
classical_04::time_stretch::+20pct,classical_04,classical,time_stretch,20.0,0.997952,0.873481,0.675817,0.753843,0.7981292437621914,0.8092039999999999
classical_04::lowpass::lp8000,classical_04,classical,lowpass,8000.0,0.999962,0.494824,0.956801,0.78058,0.9072789724111905,0.9124476666666667
classical_04::lowpass::lp4000,classical_04,classical,lowpass,4000.0,0.999988,0.451422,0.946613,0.694652,0.869583948192181,0.8804176666666667
classical_04::lowpass::lp2000,classical_04,classical,lowpass,2000.0,0.999784,0.424381,0.776986,0.695091,0.8143048355080275,0.8239536666666666
classical_04::distortion::drv4,classical_04,classical,distortion,4.0,0.998683,0.915623,0.998689,0.760515,0.9119868353728815,0.9192956666666666
classical_04::distortion::drv12,classical_04,classical,distortion,12.0,0.999733,0.727059,0.99052,0.740661,0.9018249603251006,0.9103046666666667
classical_04::distortion::drv32,classical_04,classical,distortion,32.0,0.997847,0.596923,0.933518,0.657715,0.84932674415691,0.8630266666666666
