pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
jazz_14::time_stretch::+10pct,jazz_14,jazz,time_stretch,10.0,0.99867,0.927762,0.722298,0.818617,0.8603277650691932,0.86683675
jazz_14::time_stretch::+20pct,jazz_14,jazz,time_stretch,20.0,0.998893,0.913798,0.744742,0.853333,0.8727169081696168,0.8776915000000001
jazz_14::lowpass::lp8000,jazz_14,jazz,lowpass,8000.0,0.999982,0.686754,0.998291,0.861497,0.8766496754837694,0.886631
jazz_14::lowpass::lp4000,jazz_14,jazz,lowpass,4000.0,0.999909,0.527779,0.992664,0.835214,0.8133044624419861,0.8388915
jazz_14::lowpass::lp2000,jazz_14,jazz,lowpass,2000.0,0.999956,0.452628,0.986559,0.773591,0.766635974223987,0.8031834999999999
jazz_14::distortion::drv4,jazz_14,jazz,distortion,4.0,0.999706,0.712523,0.969466,0.832152,0.870666044587156,0.87846175
jazz_14::distortion::drv12,jazz_14,jazz,distortion,12.0,0.998455,0.571102,0.955522,0.695957,0.7847228861504149,0.805259
jazz_14::distortion::drv32,jazz_14,jazz,distortion,32.0,0.996809,0.513077,0.96126,0.597771,0.7362792351807128,0.76722925
jazz_14::style_swap::swap_cross,jazz_14,jazz,style_swap,nan,0.920173,0.460066,0.773476,0.508909,0.6389165674093092,0.665656
jazz_14::style_swap::swap_same,jazz_14,jazz,style_swap,nan,0.961866,0.467382,0.815302,0.771601,0.7292466813866606,0.75403775
jazz_15::control::ctrl,jazz_15,jazz,control,0.0,1.0,1.0,1.0,0.729589,0.9242076720687727,0.93239725
jazz_15::pitch_shift::-4st,jazz_15,jazz,pitch_shift,-4.0,0.820339,0.553332,0.993068,0.607311,0.723339730845343,0.7435125
jazz_15::pitch_shift::-2st,jazz_15,jazz,pitch_shift,-2.0,0.909927,0.659108,0.994307,0.650093,0.7890686342577833,0.80335875
