pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_07::time_stretch::-20pct,classical_07,classical,time_stretch,-20.0,0.98842,0.817409,0.735008,0.739775,0.840538612107762,0.8469456666666666
classical_07::time_stretch::-10pct,classical_07,classical,time_stretch,-10.0,0.999356,0.893115,0.779965,0.758826,0.8862731127703686,0.8908119999999999
classical_07::time_stretch::-5pct,classical_07,classical,time_stretch,-5.0,0.999388,0.928266,0.79643,0.742898,0.9040339250731666,0.908028
classical_07::time_stretch::+5pct,classical_07,classical,time_stretch,5.0,0.998837,0.893304,0.819091,0.742265,0.9007591548362059,0.9037439999999999
classical_07::time_stretch::+10pct,classical_07,classical,time_stretch,10.0,0.9976,0.865128,0.775159,0.709497,0.8745994518864072,0.8792956666666667
classical_07::time_stretch::+20pct,classical_07,classical,time_stretch,20.0,0.994553,0.84689,0.725658,0.726809,0.8486507017506897,0.8557003333333333
classical_07::lowpass::lp8000,classical_07,classical,lowpass,8000.0,1.0,0.887377,0.999931,0.73848,0.9609321714479901,0.962436
classical_07::lowpass::lp4000,classical_07,classical,lowpass,4000.0,0.999998,0.67577,0.999563,0.746205,0.8774103176168294,0.891777
classical_07::lowpass::lp2000,classical_07,classical,lowpass,2000.0,0.999805,0.529654,0.997893,0.685526,0.8084698818396826,0.8424506666666667
classical_07::distortion::drv4,classical_07,classical,distortion,4.0,0.999685,0.830664,0.999399,0.732884,0.9397431277263526,0.9432493333333334
classical_07::distortion::drv12,classical_07,classical,distortion,12.0,0.997603,0.688581,0.997957,0.681682,0.8817420177734321,0.8947136666666666
classical_07::distortion::drv32,classical_07,classical,distortion,32.0,0.9914,0.60047,0.995059,0.579242,0.8398396099956373,0.8623096666666665
classical_07::style_swap::swap_cross,classical_07,classical,style_swap,nan,0.561467,0.441637,0.729005,0.65258,0.5654229055538934,0.5773696666666667
classical_07::style_swap::swap_same,classical_07,classical,style_swap,nan,0.900928,0.479528,0.776503,0.634711,0.6948361381721961,0.7189863333333333
classical_08::control::ctrl,classical_08,classical,control,0.0,1.0,1.0,1.0,0.850615,1.0,1.0
classical_08::pitch_shift::-4st,classical_08,classical,pitch_shift,-4.0,0.66046,0.515426,0.969699,0.704359,0.6911143810005517,0.715195
classical_08::pitch_shift::-2st,classical_08,classical,pitch_shift,-2.0,0.587729,0.626776,0.971708,0.705016,0.710027362750404,0.7287376666666666
classical_08::pitch_shift::-1st,classical_08,classical,pitch_shift,-1.0,0.622255,0.743194,0.973409,0.794787,0.7663996817319658,0.7796193333333333
classical_08::pitch_shift::+1st,classical_08,classical,pitch_shift,1.0,0.638413,0.712939,0.992423,0.807888,0.7672736877470621,0.7812583333333333
classical_08::pitch_shift::+2st,classical_08,classical,pitch_shift,2.0,0.581312,0.619846,0.981159,0.766917,0.7070945572556258,0.727439
classical_08::pitch_shift::+4st,classical_08,classical,pitch_shift,4.0,0.646051,0.47619,0.978834,0.785706,0.6702734855952365,0.7003583333333333
classical_08::time_stretch::-20pct,classical_08,classical,time_stretch,-20.0,0.993109,0.817406,0.907803,0.828568,0.9032516928356172,0.906106
classical_08::time_stretch::-10pct,classical_08,classical,time_stretch,-10.0,0.998668,0.874913,0.909187,0.829006,0.9261466077688835,0.9275893333333334
classical_08::time_stretch::-5pct,classical_08,classical,time_stretch,-5.0,0.998693,0.835193,0.933775,0.844979,0.9200689288903316,0.9225536666666666
classical_08::time_stretch::+5pct,classical_08,classical,time_stretch,5.0,0.998583,0.864724,0.94635,0.832922,0.9349129077402755,0.9365523333333333
classical_08::time_stretch::+10pct,classical_08,classical,time_stretch,10.0,0.998933,0.888601,0.931891,0.814033,0.9387200452848052,0.9398083333333332
classical_08::time_stretch::+20pct,classical_08,classical,time_stretch,20.0,0.997636,0.866634,0.908052,0.785418,0.9225137578327531,0.9241073333333332
classical_08::lowpass::lp8000,classical_08,classical,lowpass,8000.0,0.999998,0.958807,0.999964,0.852992,0.9860635322723866,0.9862563333333333
classical_08::lowpass::lp4000,classical_08,classical,lowpass,4000.0,0.999966,0.949258,0.999725,0.862291,0.9826903336351895,0.9829829999999999
classical_08::lowpass::lp2000,classical_08,classical,lowpass,2000.0,0.999991,0.464655,0.978765,0.809842,0.7690154155325902,0.8144703333333332
classical_08::distortion::drv4,classical_08,classical,distortion,4.0,0.99872,0.57373,0.982073,0.786626,0.8255911443748537,0.8515076666666667
classical_08::distortion::drv12,classical_08,classical,distortion,12.0,0.984657,0.414515,0.972302,0.548975,0.7348670939882268,0.7904913333333333
classical_08::distortion::drv32,classical_08,classical,distortion,32.0,0.967876,0.408195,0.979023,0.435135,0.7286071556624846,0.7850313333333333
classical_08::style_swap::swap_cross,classical_08,classical,style_swap,nan,0.809106,0.416323,0.888808,0.604412,0.668982248215089,0.7047456666666667
classical_08::style_swap::swap_same,classical_08,classical,style_swap,nan,0.809079,0.380344,0.901233,0.667203,0.6521310238781826,0.6968853333333332
classical_09::control::ctrl,classical_09,classical,control,0.0,1.0,1.0,1.0,0.779827,1.0,1.0
classical_09::pitch_shift::-4st,classical_09,classical,pitch_shift,-4.0,0.847713,0.620719,0.993877,0.656669,0.8056730580730314,0.8207696666666666
classical_09::pitch_shift::-2st,classical_09,classical,pitch_shift,-2.0,0.849058,0.72651,0.998212,0.696997,0.8507473018912346,0.8579266666666666
classical_09::pitch_shift::-1st,classical_09,classical,pitch_shift,-1.0,0.806724,0.815524,0.999183,0.706485,0.8694986660244262,0.8738103333333334
classical_09::pitch_shift::+1st,classical_09,classical,pitch_shift,1.0,0.798944,0.796562,0.998335,0.687986,0.8596811556861403,0.8646136666666666
classical_09::pitch_shift::+2st,classical_09,classical,pitch_shift,2.0,0.834423,0.709868,0.985911,0.690775,0.8358606094202244,0.8434006666666666
classical_09::pitch_shift::+4st,classical_09,classical,pitch_shift,4.0,0.827298,0.589129,0.978968,0.649953,0.7814123856425369,0.798465
classical_09::time_stretch::-20pct,classical_09,classical,time_stretch,-20.0,0.990638,0.873388,0.830196,0.755334,0.8955729069792907,0.898074
