key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
classical_05::displacement::disp_near,classical_05::displacement::disp_near,perturbations_temporal/audio/classical_05__A.wav,perturbations_temporal/audio/classical_05__displacement__disp_near.wav,,S,classical,0.9652150519511137,0.9991483487112477,0.0,2.0,0.5402423034734625,0.16666666666666666,displacement,1.0,0.727646522932583,0.0,classical_05,0.7828552530997057,0.9865051903114188,0.9998957902840502,0.7947568606830933
classical_05::displacement::disp_far,classical_05::displacement::disp_far,perturbations_temporal/audio/classical_05__A.wav,perturbations_temporal/audio/classical_05__displacement__disp_far.wav,,S,classical,0.9055167548751719,0.9522696569154566,0.0,7.5,0.31541701486991147,0.0,displacement,0.3636363636363636,0.5175105162781474,0.0,classical_05,0.7828552530997057,0.9865051903114188,0.9985963194916064,0.4995521520044103
classical_06::shuffle::shuf_beat,classical_06::shuffle::shuf_beat,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__shuffle__shuf_beat.wav,,S,classical,0.9128735910554756,0.9993765390598214,0.0,,0.33795658024551656,0.125,shuffle,0.0,0.0,49.21875,classical_06,0.0,0.7382711119984029,0.999995214303689,0.7278305370774564
classical_06::control::ctrl,classical_06::control::ctrl,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__control__ctrl.wav,,control,classical,1.0,0.9999999782145992,0.0,0.0,1.0,1.0,control,1.0,0.0,0.0,classical_06,1.0,1.0,0.9999999998699977,1.0
classical_06::shuffle::shuf_bar,classical_06::shuffle::shuf_bar,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__shuffle__shuf_bar.wav,,S,classical,0.9278403150935923,0.9999944275460192,0.0,,0.2734204931866414,0.625,shuffle,0.0,0.0,0.0,classical_06,0.0,0.9120330521604407,0.9999975287064954,0.9661204469531901
classical_06::reverse::rev,classical_06::reverse::rev,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__reverse__rev.wav,,S,classical,0.8822438158220871,0.9999699516730464,0.0,,0.2691780230570465,0.5,reverse,0.0,0.0,14.765625,classical_06,1.0,1.0,0.9999986549639102,0.7075853899617051
classical_06::displacement::disp_far,classical_06::displacement::disp_far,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__displacement__disp_far.wav,,S,classical,0.7710527782254232,0.709338113545731,0.3333333333333333,7.5,0.2913368866976447,0.0,displacement,0.0,0.0,24.609375,classical_06,0.0,0.9873417721518987,0.9153046099547436,0.18238939315960523
classical_06::displacement::disp_near,classical_06::displacement::disp_near,perturbations_temporal/audio/classical_06__A.wav,perturbations_temporal/audio/classical_06__displacement__disp_near.wav,,S,classical,0.7503148991649686,0.8577597812449242,0.8333333333333334,2.0,0.26649170394292454,0.0,displacement,0.0,0.0,16.9189453125,classical_06,1.0,1.0,0.8056215689785994,0.16829746848919522
classical_07::control::ctrl,classical_07::control::ctrl,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__control__ctrl.wav,,control,classical,1.0,0.9999999762604853,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_07,1.0,1.0,0.9999999998500709,0.9999999999999998
classical_07::shuffle::shuf_beat,classical_07::shuffle::shuf_beat,perturbations_temporal/audio/classical_07__A.wav,perturbations_temporal/audio/classical_07__shuffle__shuf_beat.wav,,S,classical,0.9102818389805812,0.9995564691704755,0.0,,0.41351025826871635,0.14285714285714285,shuffle,0.8571428571428571,0.7041629275170908,1.9399282094594525,classical_07,1.0,1.0,0.9997499856419688,0.7709645601690811
