pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_05::pitch_shift::+1st,classical_05,classical,H,pitch_shift,1.0,0.784711,0.799547,0.991536,0.301544
classical_05::pitch_shift::+2st,classical_05,classical,H,pitch_shift,2.0,0.917062,0.677257,0.987259,0.288736
classical_05::pitch_shift::+4st,classical_05,classical,H,pitch_shift,4.0,0.813794,0.558410,0.972983,0.325291
classical_05::time_stretch::-20pct,classical_05,classical,R,time_stretch,-20.0,0.994883,0.833714,0.518475,0.335162
classical_05::time_stretch::-10pct,classical_05,classical,R,time_stretch,-10.0,0.997262,0.893617,0.612751,0.335974
classical_05::time_stretch::-5pct,classical_05,classical,R,time_stretch,-5.0,0.998358,0.917155,0.697140,0.397784
classical_05::time_stretch::+5pct,classical_05,classical,R,time_stretch,5.0,0.997766,0.918096,0.699806,0.383876
classical_05::time_stretch::+10pct,classical_05,classical,R,time_stretch,10.0,0.997508,0.900887,0.634461,0.339872
classical_05::time_stretch::+20pct,classical_05,classical,R,time_stretch,20.0,0.995580,0.881636,0.540175,0.359130
classical_05::lowpass::lp8000,classical_05,classical,T,lowpass,8000.0,0.999994,0.555207,0.997365,0.366075
classical_05::lowpass::lp4000,classical_05,classical,T,lowpass,4000.0,0.999994,0.424309,0.988053,0.362869
classical_05::lowpass::lp2000,classical_05,classical,T,lowpass,2000.0,0.999981,0.420024,0.975184,0.346684
classical_05::distortion::drv4,classical_05,classical,T,distortion,4.0,0.999044,0.611597,0.988816,0.298363
classical_05::distortion::drv12,classical_05,classical,T,distortion,12.0,0.995044,0.453771,0.963500,0.210552
classical_05::distortion::drv32,classical_05,classical,T,distortion,32.0,0.992742,0.462087,0.937098,0.163050
classical_05::style_swap::swap_cross,classical_05,classical,S,style_swap,nan,0.834885,0.443612,0.697140,0.238583
classical_05::style_swap::swap_same,classical_05,classical,S,style_swap,nan,0.942535,0.470888,0.630490,0.266695
classical_06::control::ctrl,classical_06,classical,control,control,0.0,1.000000,1.000000,1.000000,0.326781
classical_06::pitch_shift::-4st,classical_06,classical,H,pitch_shift,-4.0,0.733397,0.711626,0.939725,0.263425
classical_06::pitch_shift::-2st,classical_06,classical,H,pitch_shift,-2.0,0.823548,0.805637,0.991601,0.279626
classical_06::pitch_shift::-1st,classical_06,classical,H,pitch_shift,-1.0,0.731105,0.846515,0.925951,0.236757
classical_06::pitch_shift::+1st,classical_06,classical,H,pitch_shift,1.0,0.770905,0.868857,0.992582,0.263740
classical_06::pitch_shift::+2st,classical_06,classical,H,pitch_shift,2.0,0.851748,0.789879,0.964994,0.252427
classical_06::pitch_shift::+4st,classical_06,classical,H,pitch_shift,4.0,0.755599,0.653797,0.962346,0.260639
classical_06::time_stretch::-20pct,classical_06,classical,R,time_stretch,-20.0,0.988113,0.686575,0.852273,0.261216
classical_06::time_stretch::-10pct,classical_06,classical,R,time_stretch,-10.0,0.993382,0.845399,0.902407,0.314269
classical_06::time_stretch::-5pct,classical_06,classical,R,time_stretch,-5.0,0.998471,0.879790,0.930706,0.321958
classical_06::time_stretch::+5pct,classical_06,classical,R,time_stretch,5.0,0.996704,0.870391,0.930276,0.316005
classical_06::time_stretch::+10pct,classical_06,classical,R,time_stretch,10.0,0.991961,0.896454,0.864233,0.295593
classical_06::time_stretch::+20pct,classical_06,classical,R,time_stretch,20.0,0.987380,0.842828,0.910583,0.285066
classical_06::lowpass::lp8000,classical_06,classical,T,lowpass,8000.0,0.999344,0.847287,0.999466,0.338678
classical_06::lowpass::lp4000,classical_06,classical,T,lowpass,4000.0,0.998589,0.628359,0.997548,0.298819
classical_06::lowpass::lp2000,classical_06,classical,T,lowpass,2000.0,0.999230,0.529815,0.993118,0.231569
classical_06::distortion::drv4,classical_06,classical,T,distortion,4.0,0.999532,0.849352,0.985212,0.285066
classical_06::distortion::drv12,classical_06,classical,T,distortion,12.0,0.994831,0.648840,0.949693,0.209505
classical_06::distortion::drv32,classical_06,classical,T,distortion,32.0,0.989607,0.587683,0.942812,0.146103
classical_06::style_swap::swap_cross,classical_06,classical,S,style_swap,nan,0.860518,0.472724,0.758397,0.100047
classical_06::style_swap::swap_same,classical_06,classical,S,style_swap,nan,0.818979,0.522514,0.856777,0.182245
classical_07::control::ctrl,classical_07,classical,control,control,0.0,1.000000,1.000000,1.000000,0.322891
classical_07::pitch_shift::-4st,classical_07,classical,H,pitch_shift,-4.0,0.757175,0.546959,0.992101,0.245284
classical_07::pitch_shift::-2st,classical_07,classical,H,pitch_shift,-2.0,0.520225,0.674968,0.997295,0.247943
classical_07::pitch_shift::-1st,classical_07,classical,H,pitch_shift,-1.0,0.613044,0.808133,0.998693,0.259653
classical_07::pitch_shift::+1st,classical_07,classical,H,pitch_shift,1.0,0.608593,0.789392,0.979729,0.253631
classical_07::pitch_shift::+2st,classical_07,classical,H,pitch_shift,2.0,0.502196,0.669624,0.975705,0.268919
