pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,cocola,cocola_h,cocola_p
ambient_03::pitch_shift::+4st,ambient_03,ambient,pitch_shift,4.0,semitones,66.20216369628906,70.12816619873047,70.80062866210938
ambient_03::time_stretch::-20pct,ambient_03,ambient,time_stretch,-20.0,percent_tempo,51.126258850097656,49.0954704284668,50.913055419921875
ambient_03::time_stretch::-10pct,ambient_03,ambient,time_stretch,-10.0,percent_tempo,50.67618942260742,54.13792419433594,54.567787170410156
ambient_03::time_stretch::-5pct,ambient_03,ambient,time_stretch,-5.0,percent_tempo,57.306365966796875,60.10665512084961,59.75107955932617
ambient_03::time_stretch::+5pct,ambient_03,ambient,time_stretch,5.0,percent_tempo,60.70630645751953,63.05065155029297,62.4422721862793
ambient_03::time_stretch::+10pct,ambient_03,ambient,time_stretch,10.0,percent_tempo,52.293067932128906,55.90809631347656,53.90782928466797
ambient_03::time_stretch::+20pct,ambient_03,ambient,time_stretch,20.0,percent_tempo,58.15312194824219,61.176841735839844,63.005008697509766
ambient_03::lowpass::lp8000,ambient_03,ambient,lowpass,8000.0,hz_cutoff,70.89067840576172,75.16366577148438,74.2825927734375
ambient_03::lowpass::lp4000,ambient_03,ambient,lowpass,4000.0,hz_cutoff,71.2103271484375,75.21253967285156,74.38443756103516
ambient_03::lowpass::lp2000,ambient_03,ambient,lowpass,2000.0,hz_cutoff,70.70222473144531,74.5975341796875,74.02909851074219
ambient_03::distortion::drv4,ambient_03,ambient,distortion,4.0,tanh_drive,70.74696350097656,75.08905792236328,73.28239440917969
ambient_03::distortion::drv12,ambient_03,ambient,distortion,12.0,tanh_drive,69.19558715820312,73.9294204711914,71.82293701171875
ambient_03::distortion::drv32,ambient_03,ambient,distortion,32.0,tanh_drive,67.4033203125,73.08423614501953,70.58697509765625
ambient_03::style_swap::swap_cross,ambient_03,ambient,style_swap,nan,cross_genre,48.178314208984375,47.87861633300781,47.88207244873047
ambient_03::style_swap::swap_same,ambient_03,ambient,style_swap,nan,same_genre,51.94538879394531,55.02923583984375,56.573570251464844
ambient_04::control::ctrl,ambient_04,ambient,control,0.0,none,39.54112243652344,42.800743103027344,44.53661346435547
ambient_04::pitch_shift::-4st,ambient_04,ambient,pitch_shift,-4.0,semitones,32.27318572998047,36.33414840698242,35.15917205810547
ambient_04::pitch_shift::-2st,ambient_04,ambient,pitch_shift,-2.0,semitones,33.27099609375,36.34575653076172,37.09579086303711
ambient_04::pitch_shift::-1st,ambient_04,ambient,pitch_shift,-1.0,semitones,29.4765682220459,33.29322814941406,33.03543472290039
ambient_04::pitch_shift::+1st,ambient_04,ambient,pitch_shift,1.0,semitones,28.555437088012695,31.2617244720459,33.148868560791016
ambient_04::pitch_shift::+2st,ambient_04,ambient,pitch_shift,2.0,semitones,30.625993728637695,34.53239440917969,36.253578186035156
ambient_04::pitch_shift::+4st,ambient_04,ambient,pitch_shift,4.0,semitones,31.87496566772461,35.819053649902344,34.695579528808594
ambient_04::time_stretch::-20pct,ambient_04,ambient,time_stretch,-20.0,percent_tempo,39.098724365234375,42.040069580078125,42.65753936767578
ambient_04::time_stretch::-10pct,ambient_04,ambient,time_stretch,-10.0,percent_tempo,38.773651123046875,41.796661376953125,43.1204948425293
ambient_04::time_stretch::-5pct,ambient_04,ambient,time_stretch,-5.0,percent_tempo,40.16254425048828,42.305625915527344,44.32697296142578
ambient_04::time_stretch::+5pct,ambient_04,ambient,time_stretch,5.0,percent_tempo,39.474273681640625,41.30810546875,43.3206672668457
ambient_04::time_stretch::+10pct,ambient_04,ambient,time_stretch,10.0,percent_tempo,37.799468994140625,41.47658157348633,43.69963836669922
ambient_04::time_stretch::+20pct,ambient_04,ambient,time_stretch,20.0,percent_tempo,39.582969665527344,42.1850700378418,42.92387390136719
ambient_04::lowpass::lp8000,ambient_04,ambient,lowpass,8000.0,hz_cutoff,39.536773681640625,42.77666473388672,44.559661865234375
ambient_04::lowpass::lp4000,ambient_04,ambient,lowpass,4000.0,hz_cutoff,38.5401611328125,42.12753677368164,43.57178497314453
ambient_04::lowpass::lp2000,ambient_04,ambient,lowpass,2000.0,hz_cutoff,35.44160461425781,37.05126190185547,41.51690673828125
ambient_04::distortion::drv4,ambient_04,ambient,distortion,4.0,tanh_drive,39.463645935058594,42.58913803100586,44.079627990722656
ambient_04::distortion::drv12,ambient_04,ambient,distortion,12.0,tanh_drive,39.31242752075195,41.667694091796875,43.47694396972656
ambient_04::distortion::drv32,ambient_04,ambient,distortion,32.0,tanh_drive,37.24531173706055,38.58940887451172,43.32054901123047
ambient_04::style_swap::swap_cross,ambient_04,ambient,style_swap,nan,cross_genre,28.963783264160156,37.38435363769531,31.433502197265625
ambient_04::style_swap::swap_same,ambient_04,ambient,style_swap,nan,same_genre,27.444904327392578,29.8172664642334,33.081886291503906
ambient_05::control::ctrl,ambient_05,ambient,control,0.0,none,47.84032440185547,49.62333679199219,51.253379821777344
ambient_05::pitch_shift::-4st,ambient_05,ambient,pitch_shift,-4.0,semitones,44.648719787597656,45.63029098510742,48.181915283203125
ambient_05::pitch_shift::-2st,ambient_05,ambient,pitch_shift,-2.0,semitones,41.50341033935547,41.862735748291016,47.532371520996094
ambient_05::pitch_shift::-1st,ambient_05,ambient,pitch_shift,-1.0,semitones,39.881919860839844,40.83881378173828,43.174041748046875
ambient_05::pitch_shift::+1st,ambient_05,ambient,pitch_shift,1.0,semitones,40.54652786254883,41.000640869140625,47.32927703857422
ambient_05::pitch_shift::+2st,ambient_05,ambient,pitch_shift,2.0,semitones,41.9970703125,44.48176193237305,45.26421356201172
ambient_05::pitch_shift::+4st,ambient_05,ambient,pitch_shift,4.0,semitones,43.81895446777344,43.43648147583008,45.230018615722656
ambient_05::time_stretch::-20pct,ambient_05,ambient,time_stretch,-20.0,percent_tempo,47.55878829956055,48.89632797241211,49.22643280029297
ambient_05::time_stretch::-10pct,ambient_05,ambient,time_stretch,-10.0,percent_tempo,47.637451171875,49.33980941772461,49.1954345703125
ambient_05::time_stretch::-5pct,ambient_05,ambient,time_stretch,-5.0,percent_tempo,47.472965240478516,49.0550537109375,50.7887077331543
ambient_05::time_stretch::+5pct,ambient_05,ambient,time_stretch,5.0,percent_tempo,47.95613098144531,49.13019561767578,50.83485412597656
ambient_05::time_stretch::+10pct,ambient_05,ambient,time_stretch,10.0,percent_tempo,47.77790069580078,49.05123519897461,50.141502380371094
ambient_05::time_stretch::+20pct,ambient_05,ambient,time_stretch,20.0,percent_tempo,48.08721160888672,48.88371276855469,49.813079833984375
ambient_05::lowpass::lp8000,ambient_05,ambient,lowpass,8000.0,hz_cutoff,47.826515197753906,49.61883544921875,51.22256088256836
ambient_05::lowpass::lp4000,ambient_05,ambient,lowpass,4000.0,hz_cutoff,47.17580795288086,49.68560028076172,50.95323181152344
ambient_05::lowpass::lp2000,ambient_05,ambient,lowpass,2000.0,hz_cutoff,47.55256271362305,49.30377960205078,50.75324630737305
ambient_05::distortion::drv4,ambient_05,ambient,distortion,4.0,tanh_drive,47.843353271484375,49.59492111206055,51.244422912597656
ambient_05::distortion::drv12,ambient_05,ambient,distortion,12.0,tanh_drive,48.07315444946289,49.70445251464844,51.01080322265625
ambient_05::distortion::drv32,ambient_05,ambient,distortion,32.0,tanh_drive,47.75201416015625,49.12631607055664,50.65013122558594
ambient_05::style_swap::swap_cross,ambient_05,ambient,style_swap,nan,cross_genre,48.260765075683594,48.56439208984375,50.986351013183594
ambient_05::style_swap::swap_same,ambient_05,ambient,style_swap,nan,same_genre,48.034297943115234,47.83760070800781,51.114131927490234
ambient_06::control::ctrl,ambient_06,ambient,control,0.0,none,66.25578308105469,64.57269287109375,67.83911895751953
ambient_06::pitch_shift::-4st,ambient_06,ambient,pitch_shift,-4.0,semitones,57.831077575683594,53.160865783691406,62.38793182373047
ambient_06::pitch_shift::-2st,ambient_06,ambient,pitch_shift,-2.0,semitones,56.943748474121094,54.33640670776367,61.271453857421875
ambient_06::pitch_shift::-1st,ambient_06,ambient,pitch_shift,-1.0,semitones,57.33687210083008,52.705322265625,62.509586334228516
ambient_06::pitch_shift::+1st,ambient_06,ambient,pitch_shift,1.0,semitones,52.68804168701172,51.159385681152344,56.21953582763672
ambient_06::pitch_shift::+2st,ambient_06,ambient,pitch_shift,2.0,semitones,55.62811279296875,54.503936767578125,59.672489166259766
ambient_06::pitch_shift::+4st,ambient_06,ambient,pitch_shift,4.0,semitones,58.88008117675781,56.183311462402344,62.01620864868164
ambient_06::time_stretch::-20pct,ambient_06,ambient,time_stretch,-20.0,percent_tempo,50.903282165527344,55.146514892578125,52.51033020019531
ambient_06::time_stretch::-10pct,ambient_06,ambient,time_stretch,-10.0,percent_tempo,47.94062423706055,53.11822509765625,50.50742721557617
ambient_06::time_stretch::-5pct,ambient_06,ambient,time_stretch,-5.0,percent_tempo,57.7011604309082,61.30143737792969,58.60386657714844
ambient_06::time_stretch::+5pct,ambient_06,ambient,time_stretch,5.0,percent_tempo,55.53727340698242,56.66842269897461,58.8548469543457
ambient_06::time_stretch::+10pct,ambient_06,ambient,time_stretch,10.0,percent_tempo,43.16067886352539,53.7279167175293,47.55802917480469
ambient_06::time_stretch::+20pct,ambient_06,ambient,time_stretch,20.0,percent_tempo,54.371639251708984,58.777992248535156,57.91936111450195
ambient_06::lowpass::lp8000,ambient_06,ambient,lowpass,8000.0,hz_cutoff,66.25503540039062,64.60008239746094,67.84716033935547
ambient_06::lowpass::lp4000,ambient_06,ambient,lowpass,4000.0,hz_cutoff,65.45731353759766,63.46436309814453,68.08049774169922
ambient_06::lowpass::lp2000,ambient_06,ambient,lowpass,2000.0,hz_cutoff,60.21902847290039,62.02996063232422,65.15037536621094
ambient_06::distortion::drv4,ambient_06,ambient,distortion,4.0,tanh_drive,65.86886596679688,64.0560073852539,68.62930297851562
ambient_06::distortion::drv12,ambient_06,ambient,distortion,12.0,tanh_drive,62.68803405761719,62.001800537109375,66.98146057128906
ambient_06::distortion::drv32,ambient_06,ambient,distortion,32.0,tanh_drive,60.9879264831543,59.738922119140625,62.23126983642578
ambient_06::style_swap::swap_cross,ambient_06,ambient,style_swap,nan,cross_genre,51.86367416381836,52.56546401977539,55.504615783691406
ambient_06::style_swap::swap_same,ambient_06,ambient,style_swap,nan,same_genre,48.49171447753906,50.446754455566406,51.779502868652344
ambient_07::control::ctrl,ambient_07,ambient,control,0.0,none,51.01728820800781,51.934940338134766,55.2502326965332
ambient_07::pitch_shift::-4st,ambient_07,ambient,pitch_shift,-4.0,semitones,46.661746978759766,47.609779357910156,47.96805191040039
ambient_07::pitch_shift::-2st,ambient_07,ambient,pitch_shift,-2.0,semitones,47.99052810668945,48.80640411376953,52.045780181884766
ambient_07::pitch_shift::-1st,ambient_07,ambient,pitch_shift,-1.0,semitones,45.7411003112793,45.751617431640625,47.34308624267578
ambient_07::pitch_shift::+1st,ambient_07,ambient,pitch_shift,1.0,semitones,45.36846923828125,46.67375183105469,45.28261947631836
ambient_07::pitch_shift::+2st,ambient_07,ambient,pitch_shift,2.0,semitones,48.873558044433594,48.83843994140625,53.08402633666992
ambient_07::pitch_shift::+4st,ambient_07,ambient,pitch_shift,4.0,semitones,46.91573715209961,47.06631088256836,48.434173583984375
ambient_07::time_stretch::-20pct,ambient_07,ambient,time_stretch,-20.0,percent_tempo,46.52606964111328,48.03957748413086,50.80622100830078
ambient_07::time_stretch::-10pct,ambient_07,ambient,time_stretch,-10.0,percent_tempo,47.25489044189453,49.0463752746582,50.431217193603516
ambient_07::time_stretch::-5pct,ambient_07,ambient,time_stretch,-5.0,percent_tempo,48.308345794677734,51.71025848388672,51.47972106933594
ambient_07::time_stretch::+5pct,ambient_07,ambient,time_stretch,5.0,percent_tempo,45.739097595214844,48.262298583984375,50.11801528930664
ambient_07::time_stretch::+10pct,ambient_07,ambient,time_stretch,10.0,percent_tempo,45.964874267578125,48.35072708129883,48.195159912109375
ambient_07::time_stretch::+20pct,ambient_07,ambient,time_stretch,20.0,percent_tempo,43.767250061035156,46.63636016845703,46.79009246826172
ambient_07::lowpass::lp8000,ambient_07,ambient,lowpass,8000.0,hz_cutoff,50.9954833984375,51.912288665771484,55.23548126220703
ambient_07::lowpass::lp4000,ambient_07,ambient,lowpass,4000.0,hz_cutoff,50.677650451660156,51.28310012817383,55.08557891845703
ambient_07::lowpass::lp2000,ambient_07,ambient,lowpass,2000.0,hz_cutoff,49.92265701293945,50.605045318603516,54.869041442871094
ambient_07::distortion::drv4,ambient_07,ambient,distortion,4.0,tanh_drive,51.00560760498047,52.122764587402344,55.16412353515625
ambient_07::distortion::drv12,ambient_07,ambient,distortion,12.0,tanh_drive,51.390724182128906,52.09980010986328,55.47452926635742
ambient_07::distortion::drv32,ambient_07,ambient,distortion,32.0,tanh_drive,51.10289001464844,51.94749069213867,55.47745132446289
ambient_07::style_swap::swap_cross,ambient_07,ambient,style_swap,nan,cross_genre,46.549278259277344,48.38677978515625,50.908843994140625
ambient_07::style_swap::swap_same,ambient_07,ambient,style_swap,nan,same_genre,50.201175689697266,51.376312255859375,52.767677307128906
ambient_08::control::ctrl,ambient_08,ambient,control,0.0,none,48.01811599731445,52.44226837158203,48.00968933105469
ambient_08::pitch_shift::-4st,ambient_08,ambient,pitch_shift,-4.0,semitones,38.662174224853516,40.83545684814453,36.75532531738281
ambient_08::pitch_shift::-2st,ambient_08,ambient,pitch_shift,-2.0,semitones,42.20288848876953,44.47005844116211,43.241363525390625
ambient_08::pitch_shift::-1st,ambient_08,ambient,pitch_shift,-1.0,semitones,33.62263870239258,35.96073532104492,33.30942153930664
ambient_08::pitch_shift::+1st,ambient_08,ambient,pitch_shift,1.0,semitones,36.25653076171875,39.07715606689453,35.870479583740234
ambient_08::pitch_shift::+2st,ambient_08,ambient,pitch_shift,2.0,semitones,42.15877151489258,44.41138458251953,43.67390060424805
ambient_08::pitch_shift::+4st,ambient_08,ambient,pitch_shift,4.0,semitones,39.6803092956543,42.66830825805664,39.059288024902344
ambient_08::time_stretch::-20pct,ambient_08,ambient,time_stretch,-20.0,percent_tempo,48.10316467285156,52.546356201171875,47.51396179199219
ambient_08::time_stretch::-10pct,ambient_08,ambient,time_stretch,-10.0,percent_tempo,47.5019416809082,52.531883239746094,47.1654052734375
ambient_08::time_stretch::-5pct,ambient_08,ambient,time_stretch,-5.0,percent_tempo,48.119972229003906,52.33802795410156,47.480133056640625
ambient_08::time_stretch::+5pct,ambient_08,ambient,time_stretch,5.0,percent_tempo,47.90583038330078,51.916412353515625,47.46123123168945
ambient_08::time_stretch::+10pct,ambient_08,ambient,time_stretch,10.0,percent_tempo,48.36106872558594,51.55570983886719,48.17628860473633
ambient_08::time_stretch::+20pct,ambient_08,ambient,time_stretch,20.0,percent_tempo,47.70157241821289,50.15069580078125,47.21226119995117
ambient_08::lowpass::lp8000,ambient_08,ambient,lowpass,8000.0,hz_cutoff,48.04299545288086,52.428916931152344,47.96868133544922
ambient_08::lowpass::lp4000,ambient_08,ambient,lowpass,4000.0,hz_cutoff,47.77032470703125,51.00484085083008,47.36188507080078
ambient_08::lowpass::lp2000,ambient_08,ambient,lowpass,2000.0,hz_cutoff,48.292503356933594,52.249271392822266,47.75891876220703
ambient_08::distortion::drv4,ambient_08,ambient,distortion,4.0,tanh_drive,48.01832962036133,52.50126647949219,47.824745178222656
ambient_08::distortion::drv12,ambient_08,ambient,distortion,12.0,tanh_drive,48.14427185058594,52.181793212890625,47.54267120361328
ambient_08::distortion::drv32,ambient_08,ambient,distortion,32.0,tanh_drive,47.69060516357422,51.55621337890625,47.40151596069336
ambient_08::style_swap::swap_cross,ambient_08,ambient,style_swap,nan,cross_genre,41.642295837402344,45.93033218383789,41.933250427246094
ambient_08::style_swap::swap_same,ambient_08,ambient,style_swap,nan,same_genre,43.107173919677734,45.333152770996094,43.11466979980469
ambient_09::control::ctrl,ambient_09,ambient,control,0.0,none,54.389404296875,51.802650451660156,62.94108581542969
ambient_09::pitch_shift::-4st,ambient_09,ambient,pitch_shift,-4.0,semitones,44.008995056152344,41.806419372558594,51.72465133666992
ambient_09::pitch_shift::-2st,ambient_09,ambient,pitch_shift,-2.0,semitones,49.63850784301758,47.67351531982422,59.25497817993164
ambient_09::pitch_shift::-1st,ambient_09,ambient,pitch_shift,-1.0,semitones,42.58159637451172,41.370609283447266,51.49806213378906
ambient_09::pitch_shift::+1st,ambient_09,ambient,pitch_shift,1.0,semitones,42.680545806884766,38.741661071777344,50.34975051879883
ambient_09::pitch_shift::+2st,ambient_09,ambient,pitch_shift,2.0,semitones,51.5870361328125,46.13056564331055,60.208778381347656
ambient_09::pitch_shift::+4st,ambient_09,ambient,pitch_shift,4.0,semitones,43.621070861816406,41.009429931640625,52.97400665283203
ambient_09::time_stretch::-20pct,ambient_09,ambient,time_stretch,-20.0,percent_tempo,50.9334602355957,50.96482849121094,58.82489776611328
ambient_09::time_stretch::-10pct,ambient_09,ambient,time_stretch,-10.0,percent_tempo,51.44809341430664,51.56412124633789,59.09836959838867
ambient_09::time_stretch::-5pct,ambient_09,ambient,time_stretch,-5.0,percent_tempo,52.737945556640625,50.67477798461914,60.34065628051758
ambient_09::time_stretch::+5pct,ambient_09,ambient,time_stretch,5.0,percent_tempo,53.04139709472656,51.513214111328125,60.64973831176758
ambient_09::time_stretch::+10pct,ambient_09,ambient,time_stretch,10.0,percent_tempo,49.675880432128906,51.7242317199707,57.75484085083008
ambient_09::time_stretch::+20pct,ambient_09,ambient,time_stretch,20.0,percent_tempo,50.64313507080078,52.49635696411133,56.4897346496582
ambient_09::lowpass::lp8000,ambient_09,ambient,lowpass,8000.0,hz_cutoff,54.446685791015625,51.81167221069336,62.9504280090332
ambient_09::lowpass::lp4000,ambient_09,ambient,lowpass,4000.0,hz_cutoff,51.46521759033203,51.222068786621094,60.608612060546875
ambient_09::lowpass::lp2000,ambient_09,ambient,lowpass,2000.0,hz_cutoff,52.22292709350586,51.570133209228516,60.13393020629883
ambient_09::distortion::drv4,ambient_09,ambient,distortion,4.0,tanh_drive,54.19538497924805,51.95527267456055,62.468666076660156
ambient_09::distortion::drv12,ambient_09,ambient,distortion,12.0,tanh_drive,53.204185485839844,51.80200958251953,61.33564758300781
ambient_09::distortion::drv32,ambient_09,ambient,distortion,32.0,tanh_drive,51.698753356933594,51.63023376464844,60.0623664855957
ambient_09::style_swap::swap_cross,ambient_09,ambient,style_swap,nan,cross_genre,42.17182922363281,43.84768295288086,52.12166213989258
ambient_09::style_swap::swap_same,ambient_09,ambient,style_swap,nan,same_genre,42.660499572753906,39.402408599853516,52.18342590332031
ambient_10::control::ctrl,ambient_10,ambient,control,0.0,none,39.122589111328125,43.32765579223633,45.173828125
ambient_10::pitch_shift::-4st,ambient_10,ambient,pitch_shift,-4.0,semitones,38.16911315917969,43.78242492675781,42.76011276245117
ambient_10::pitch_shift::-2st,ambient_10,ambient,pitch_shift,-2.0,semitones,39.222225189208984,43.882965087890625,44.15977478027344
ambient_10::pitch_shift::-1st,ambient_10,ambient,pitch_shift,-1.0,semitones,38.30434036254883,42.58184051513672,43.01288604736328
ambient_10::pitch_shift::+1st,ambient_10,ambient,pitch_shift,1.0,semitones,38.87964630126953,42.90462875366211,43.2930793762207
ambient_10::pitch_shift::+2st,ambient_10,ambient,pitch_shift,2.0,semitones,37.59923553466797,40.02418899536133,43.34972381591797
ambient_10::pitch_shift::+4st,ambient_10,ambient,pitch_shift,4.0,semitones,38.459434509277344,41.417945861816406,43.55411911010742
ambient_10::time_stretch::-20pct,ambient_10,ambient,time_stretch,-20.0,percent_tempo,37.76739501953125,42.13933181762695,44.28915023803711
ambient_10::time_stretch::-10pct,ambient_10,ambient,time_stretch,-10.0,percent_tempo,38.62212371826172,42.64828872680664,43.860374450683594
ambient_10::time_stretch::-5pct,ambient_10,ambient,time_stretch,-5.0,percent_tempo,39.14421463012695,43.07491683959961,44.271812438964844
ambient_10::time_stretch::+5pct,ambient_10,ambient,time_stretch,5.0,percent_tempo,38.918182373046875,42.74266815185547,44.65028381347656
ambient_10::time_stretch::+10pct,ambient_10,ambient,time_stretch,10.0,percent_tempo,38.58006286621094,43.003990173339844,44.47352981567383
ambient_10::time_stretch::+20pct,ambient_10,ambient,time_stretch,20.0,percent_tempo,38.56159973144531,42.69413375854492,44.47949981689453
ambient_10::lowpass::lp8000,ambient_10,ambient,lowpass,8000.0,hz_cutoff,39.14813232421875,43.32697677612305,45.18375015258789
ambient_10::lowpass::lp4000,ambient_10,ambient,lowpass,4000.0,hz_cutoff,35.063411712646484,43.33468246459961,44.578277587890625
ambient_10::lowpass::lp2000,ambient_10,ambient,lowpass,2000.0,hz_cutoff,39.07516098022461,43.99823760986328,43.641788482666016
ambient_10::distortion::drv4,ambient_10,ambient,distortion,4.0,tanh_drive,38.97316360473633,43.28172302246094,45.18833923339844
ambient_10::distortion::drv12,ambient_10,ambient,distortion,12.0,tanh_drive,39.50532531738281,43.52643966674805,44.96107482910156
ambient_10::distortion::drv32,ambient_10,ambient,distortion,32.0,tanh_drive,39.219234466552734,42.548866271972656,43.97770690917969
ambient_10::style_swap::swap_cross,ambient_10,ambient,style_swap,nan,cross_genre,39.97157669067383,44.3339729309082,42.12860870361328
ambient_10::style_swap::swap_same,ambient_10,ambient,style_swap,nan,same_genre,42.08047866821289,45.37152862548828,45.388092041015625
ambient_11::control::ctrl,ambient_11,ambient,control,0.0,none,64.80829620361328,66.90354919433594,67.14569091796875
ambient_11::pitch_shift::-4st,ambient_11,ambient,pitch_shift,-4.0,semitones,60.5946044921875,59.734100341796875,64.68116760253906
ambient_11::pitch_shift::-2st,ambient_11,ambient,pitch_shift,-2.0,semitones,62.727882385253906,62.45256042480469,64.98017120361328
ambient_11::pitch_shift::-1st,ambient_11,ambient,pitch_shift,-1.0,semitones,59.883583068847656,58.298099517822266,64.1734848022461
ambient_11::pitch_shift::+1st,ambient_11,ambient,pitch_shift,1.0,semitones,60.29969024658203,59.01865005493164,63.09871292114258
ambient_11::pitch_shift::+2st,ambient_11,ambient,pitch_shift,2.0,semitones,63.07920837402344,62.709712982177734,66.21124267578125
ambient_11::pitch_shift::+4st,ambient_11,ambient,pitch_shift,4.0,semitones,60.72226333618164,61.420143127441406,62.680908203125
ambient_11::time_stretch::-20pct,ambient_11,ambient,time_stretch,-20.0,percent_tempo,49.1727409362793,47.83908462524414,48.92517852783203
ambient_11::time_stretch::-10pct,ambient_11,ambient,time_stretch,-10.0,percent_tempo,55.55674362182617,58.19384002685547,55.96150207519531
ambient_11::time_stretch::-5pct,ambient_11,ambient,time_stretch,-5.0,percent_tempo,58.698280334472656,60.22942352294922,57.79682159423828
ambient_11::time_stretch::+5pct,ambient_11,ambient,time_stretch,5.0,percent_tempo,57.92728042602539,58.02305603027344,59.12895202636719
ambient_11::time_stretch::+10pct,ambient_11,ambient,time_stretch,10.0,percent_tempo,55.98579788208008,54.07527542114258,57.789955139160156
ambient_11::time_stretch::+20pct,ambient_11,ambient,time_stretch,20.0,percent_tempo,47.39527893066406,45.218772888183594,46.835350036621094
ambient_11::lowpass::lp8000,ambient_11,ambient,lowpass,8000.0,hz_cutoff,64.80562591552734,66.92293548583984,67.16845703125
ambient_11::lowpass::lp4000,ambient_11,ambient,lowpass,4000.0,hz_cutoff,64.55477142333984,66.83966827392578,66.9621810913086
ambient_11::lowpass::lp2000,ambient_11,ambient,lowpass,2000.0,hz_cutoff,63.76409912109375,65.93021392822266,64.04922485351562
ambient_11::distortion::drv4,ambient_11,ambient,distortion,4.0,tanh_drive,64.84092712402344,66.64559173583984,67.14436340332031
ambient_11::distortion::drv12,ambient_11,ambient,distortion,12.0,tanh_drive,64.1513900756836,66.7331314086914,66.98878479003906
ambient_11::distortion::drv32,ambient_11,ambient,distortion,32.0,tanh_drive,62.29747772216797,65.98706817626953,64.25593566894531
ambient_11::style_swap::swap_cross,ambient_11,ambient,style_swap,nan,cross_genre,47.87040710449219,48.549285888671875,48.742103576660156
ambient_11::style_swap::swap_same,ambient_11,ambient,style_swap,nan,same_genre,57.07394790649414,60.17736053466797,56.747371673583984
ambient_12::control::ctrl,ambient_12,ambient,control,0.0,none,51.33696365356445,50.273048400878906,51.279930114746094
ambient_12::pitch_shift::-4st,ambient_12,ambient,pitch_shift,-4.0,semitones,46.13899230957031,46.452091217041016,44.88359832763672
ambient_12::pitch_shift::-2st,ambient_12,ambient,pitch_shift,-2.0,semitones,51.52393341064453,47.740318298339844,49.913818359375
ambient_12::pitch_shift::-1st,ambient_12,ambient,pitch_shift,-1.0,semitones,49.10613250732422,48.96503829956055,50.04681396484375
ambient_12::pitch_shift::+1st,ambient_12,ambient,pitch_shift,1.0,semitones,50.48915481567383,49.73072814941406,50.88065719604492
ambient_12::pitch_shift::+2st,ambient_12,ambient,pitch_shift,2.0,semitones,51.100364685058594,50.68008804321289,50.97370910644531
ambient_12::pitch_shift::+4st,ambient_12,ambient,pitch_shift,4.0,semitones,50.2806282043457,50.236839294433594,50.492462158203125
ambient_12::time_stretch::-20pct,ambient_12,ambient,time_stretch,-20.0,percent_tempo,50.54827117919922,49.57481002807617,50.590423583984375
ambient_12::time_stretch::-10pct,ambient_12,ambient,time_stretch,-10.0,percent_tempo,51.254676818847656,49.8001594543457,51.11022186279297
ambient_12::time_stretch::-5pct,ambient_12,ambient,time_stretch,-5.0,percent_tempo,50.95293426513672,50.10056686401367,51.11180877685547
ambient_12::time_stretch::+5pct,ambient_12,ambient,time_stretch,5.0,percent_tempo,50.42765426635742,49.5697021484375,50.453819274902344
ambient_12::time_stretch::+10pct,ambient_12,ambient,time_stretch,10.0,percent_tempo,49.94478225708008,48.642906188964844,50.45933151245117
ambient_12::time_stretch::+20pct,ambient_12,ambient,time_stretch,20.0,percent_tempo,50.48347473144531,48.75093078613281,50.236671447753906
ambient_12::lowpass::lp8000,ambient_12,ambient,lowpass,8000.0,hz_cutoff,51.341392517089844,50.2756233215332,51.28620529174805
ambient_12::lowpass::lp4000,ambient_12,ambient,lowpass,4000.0,hz_cutoff,50.307861328125,49.089942932128906,49.78886032104492
ambient_12::lowpass::lp2000,ambient_12,ambient,lowpass,2000.0,hz_cutoff,49.49164581298828,49.68855667114258,50.86465835571289
ambient_12::distortion::drv4,ambient_12,ambient,distortion,4.0,tanh_drive,50.89623260498047,50.397544860839844,51.25015640258789
ambient_12::distortion::drv12,ambient_12,ambient,distortion,12.0,tanh_drive,50.37215805053711,49.69834518432617,50.833892822265625
ambient_12::distortion::drv32,ambient_12,ambient,distortion,32.0,tanh_drive,48.71702194213867,47.88528823852539,48.16392517089844
ambient_12::style_swap::swap_cross,ambient_12,ambient,style_swap,nan,cross_genre,46.45996856689453,47.16661071777344,46.37344741821289
ambient_12::style_swap::swap_same,ambient_12,ambient,style_swap,nan,same_genre,42.791160583496094,45.691993713378906,44.61776351928711
ambient_13::control::ctrl,ambient_13,ambient,control,0.0,none,57.96996307373047,66.29708862304688,57.32569885253906
ambient_13::pitch_shift::-4st,ambient_13,ambient,pitch_shift,-4.0,semitones,47.11302947998047,57.21592330932617,48.278263092041016
ambient_13::pitch_shift::-2st,ambient_13,ambient,pitch_shift,-2.0,semitones,48.134002685546875,57.749385833740234,47.17866516113281
ambient_13::pitch_shift::-1st,ambient_13,ambient,pitch_shift,-1.0,semitones,44.10922622680664,56.031585693359375,43.21287155151367
ambient_13::pitch_shift::+1st,ambient_13,ambient,pitch_shift,1.0,semitones,46.38546371459961,55.892852783203125,43.15558624267578
ambient_13::pitch_shift::+2st,ambient_13,ambient,pitch_shift,2.0,semitones,47.303627014160156,58.22315216064453,48.41691589355469
ambient_13::pitch_shift::+4st,ambient_13,ambient,pitch_shift,4.0,semitones,47.34621810913086,56.74916076660156,45.90407180786133
