pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,tunejury_a,tunejury_b,tunejury_cat,tunejury_rel,songeval_coherence_a,songeval_coherence_b,songeval_coherence_cat,songeval_coherence_rel,songeval_musicality_a,songeval_musicality_b,songeval_musicality_cat,songeval_musicality_rel,songeval_memorability_a,songeval_memorability_b,songeval_memorability_cat,songeval_memorability_rel,songeval_clarity_a,songeval_clarity_b,songeval_clarity_cat,songeval_clarity_rel,songeval_naturalness_a,songeval_naturalness_b,songeval_naturalness_cat,songeval_naturalness_rel
classical_01::time_stretch::+5pct,classical_01,classical,time_stretch,5.0,percent_tempo,0.6413964629173279,0.43267711997032166,0.16576212644577026,-0.3712746649980545,2.9592185020446777,2.7604899406433105,2.8343911170959473,-0.025463104248046875,2.9971537590026855,2.6910171508789062,2.7283408641815186,-0.11574459075927734,2.760831832885742,2.494429111480713,2.678316116333008,0.05068564414978027,2.9360427856445312,2.6910078525543213,2.6770894527435303,-0.136435866355896,3.0459847450256348,2.7140376567840576,2.8228070735931396,-0.05720412731170654
classical_01::time_stretch::+10pct,classical_01,classical,time_stretch,10.0,percent_tempo,0.6413964629173279,0.17419743537902832,0.20862093567848206,-0.19917601346969604,2.9592185020446777,2.7458150386810303,2.817002296447754,-0.0355144739151001,2.9971537590026855,2.607170581817627,2.69038462638855,-0.11177754402160645,2.760831832885742,2.5016326904296875,2.608417510986328,-0.02281475067138672,2.9360427856445312,2.6599624156951904,2.598621368408203,-0.19938123226165771,3.0459847450256348,2.7207651138305664,2.6811587810516357,-0.20221614837646484
classical_01::time_stretch::+20pct,classical_01,classical,time_stretch,20.0,percent_tempo,0.6413964629173279,0.4458499252796173,0.4013790786266327,-0.1422441154718399,2.9592185020446777,2.8920979499816895,2.6630492210388184,-0.26260900497436523,2.9971537590026855,2.7909064292907715,2.602952480316162,-0.2910776138305664,2.760831832885742,2.6385445594787598,2.459934711456299,-0.23975348472595215,2.9360427856445312,2.7963249683380127,2.567106246948242,-0.2990776300430298,3.0459847450256348,2.819216012954712,2.6399879455566406,-0.2926124334335327
classical_01::lowpass::lp8000,classical_01,classical,lowpass,8000.0,hz_cutoff,0.6413964629173279,0.14198380708694458,-0.03214755654335022,-0.42383769154548645,2.9592185020446777,2.7890608310699463,2.8246190547943115,-0.04952061176300049,2.9971537590026855,2.7938501834869385,2.7855682373046875,-0.10993373394012451,2.760831832885742,2.642544746398926,2.7446839809417725,0.04299569129943848,2.9360427856445312,2.8250789642333984,2.739806652069092,-0.14075422286987305,3.0459847450256348,2.914423704147339,2.9075615406036377,-0.07264268398284912
classical_01::lowpass::lp4000,classical_01,classical,lowpass,4000.0,hz_cutoff,0.6413964629173279,0.012521624565124512,-0.3660760819911957,-0.6930351257324219,2.9592185020446777,3.132446765899658,2.999997615814209,-0.045835018157958984,2.9971537590026855,3.1205759048461914,2.9770214557647705,-0.08184337615966797,2.760831832885742,3.0541305541992188,2.9414563179016113,0.03397512435913086,2.9360427856445312,3.171663284301758,2.9537203311920166,-0.10013270378112793,3.0459847450256348,3.201676368713379,2.997649669647217,-0.12618088722229004
classical_01::lowpass::lp2000,classical_01,classical,lowpass,2000.0,hz_cutoff,0.6413964629173279,-0.47944995760917664,-0.5429890751838684,-0.623962327837944,2.9592185020446777,2.9707655906677246,2.9772140979766846,0.012222051620483398,2.9971537590026855,3.010960817337036,2.91911244392395,-0.08494484424591064,2.760831832885742,2.8872289657592773,2.8774149417877197,0.05338454246520996,2.9360427856445312,2.869029998779297,2.829270362854004,-0.07326602935791016,3.0459847450256348,2.8661396503448486,2.917264699935913,-0.03879749774932861
classical_01::distortion::drv4,classical_01,classical,distortion,4.0,tanh_drive,0.6413964629173279,0.6597557663917542,0.05497386306524277,-0.5956022515892982,2.9592185020446777,2.960020065307617,2.932089328765869,-0.02752995491027832,2.9971537590026855,2.9476981163024902,2.892585515975952,-0.07984042167663574,2.760831832885742,2.7122907638549805,2.9074490070343018,0.17088770866394043,2.9360427856445312,2.9063360691070557,2.8526742458343506,-0.06851518154144287,3.0459847450256348,3.0172314643859863,2.91393780708313,-0.11767029762268066
classical_01::distortion::drv12,classical_01,classical,distortion,12.0,tanh_drive,0.6413964629173279,0.582158088684082,-0.061292022466659546,-0.6730692982673645,2.9592185020446777,2.842348575592041,2.8848752975463867,-0.015908241271972656,2.9971537590026855,2.815424680709839,2.8574891090393066,-0.048800110816955566,2.760831832885742,2.723782539367676,2.7670931816101074,0.024785995483398438,2.9360427856445312,2.801130771636963,2.759955883026123,-0.10863089561462402,3.0459847450256348,2.850839376449585,2.9111526012420654,-0.037259459495544434
classical_01::distortion::drv32,classical_01,classical,distortion,32.0,tanh_drive,0.6413964629173279,-1.1485722064971924,-0.809789776802063,-0.5562019050121307,2.9592185020446777,2.758519172668457,2.828709125518799,-0.030159711837768555,2.9971537590026855,2.671215295791626,2.6700007915496826,-0.16418373584747314,2.760831832885742,2.6684045791625977,2.6712710857391357,-0.04334712028503418,2.9360427856445312,2.6109471321105957,2.7495291233062744,-0.023965835571289062,3.0459847450256348,2.715850353240967,2.8383748531341553,-0.04254269599914551
classical_01::style_swap::swap_cross,classical_01,classical,style_swap,nan,cross_genre,0.6413964629173279,-1.4882981777191162,-0.7961434721946716,-0.37269261479377747,2.9592185020446777,2.2244739532470703,2.283933639526367,-0.30791258811950684,2.9971537590026855,2.4017865657806396,2.253685235977173,-0.44578492641448975,2.760831832885742,2.131260395050049,2.247704029083252,-0.19834208488464355,2.9360427856445312,2.129124402999878,2.196782112121582,-0.33580148220062256,3.0459847450256348,2.0519766807556152,2.238746166229248,-0.31023454666137695
