pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,audiobox_ce_a,audiobox_ce_b,audiobox_ce_cat,audiobox_ce_rel,audiobox_cu_a,audiobox_cu_b,audiobox_cu_cat,audiobox_cu_rel,audiobox_pc_a,audiobox_pc_b,audiobox_pc_cat,audiobox_pc_rel,audiobox_pq_a,audiobox_pq_b,audiobox_pq_cat,audiobox_pq_rel
classical_02::time_stretch::-5pct,classical_02,classical,time_stretch,-5.0,percent_tempo,7.986363887786865,7.883794784545898,7.911735534667969,-0.023343801498413086,8.297707557678223,8.152490615844727,8.272088050842285,0.04698896408081055,5.951089382171631,5.7195329666137695,5.8444061279296875,0.009094953536987305,8.0954008102417,7.8897247314453125,8.096200942993164,0.1036381721496582
classical_02::time_stretch::+5pct,classical_02,classical,time_stretch,5.0,percent_tempo,7.986363887786865,7.9820661544799805,7.962475299835205,-0.021739721298217773,8.297707557678223,8.238347053527832,8.314990043640137,0.046962738037109375,5.951089382171631,6.011722564697266,5.974739074707031,-0.006666898727416992,8.0954008102417,8.071107864379883,8.191398620605469,0.10814428329467773
classical_02::time_stretch::+10pct,classical_02,classical,time_stretch,10.0,percent_tempo,7.986363887786865,8.034965515136719,7.985228061676025,-0.0254366397857666,8.297707557678223,8.250724792480469,8.314319610595703,0.04010343551635742,5.951089382171631,6.009683132171631,5.9593119621276855,-0.021074295043945312,8.0954008102417,8.063167572021484,8.175302505493164,0.09601831436157227
classical_02::time_stretch::+20pct,classical_02,classical,time_stretch,20.0,percent_tempo,7.986363887786865,8.029443740844727,8.000204086303711,-0.007699728012084961,8.297707557678223,8.293769836425781,8.332942008972168,0.037203311920166016,5.951089382171631,6.063348770141602,5.995414733886719,-0.011804342269897461,8.0954008102417,8.172301292419434,8.230416297912598,0.09656524658203125
classical_02::lowpass::lp8000,classical_02,classical,lowpass,8000.0,hz_cutoff,7.986363887786865,7.95170259475708,7.950390338897705,-0.018642902374267578,8.297707557678223,8.29062271118164,8.332221031188965,0.0380558967590332,5.951089382171631,5.876588344573975,5.910876750946045,-0.0029621124267578125,8.0954008102417,8.050858497619629,8.179978370666504,0.10684871673583984
classical_02::lowpass::lp4000,classical_02,classical,lowpass,4000.0,hz_cutoff,7.986363887786865,7.89186429977417,7.944303512573242,0.005189418792724609,8.297707557678223,8.13354778289795,8.26460075378418,0.04897308349609375,5.951089382171631,5.675345420837402,5.888952732086182,0.07573533058166504,8.0954008102417,7.81995964050293,8.103808403015137,0.14612817764282227
classical_02::lowpass::lp2000,classical_02,classical,lowpass,2000.0,hz_cutoff,7.986363887786865,7.387487411499023,7.708090782165527,0.021165132522583008,8.297707557678223,7.548157691955566,7.995896816253662,0.07296419143676758,5.951089382171631,5.2556657791137695,5.688921928405762,0.08554434776306152,8.0954008102417,7.121567249298096,7.818456172943115,0.20997214317321777
classical_02::distortion::drv4,classical_02,classical,distortion,4.0,tanh_drive,7.986363887786865,7.982464790344238,7.9618821144104,-0.022532224655151367,8.297707557678223,8.297524452209473,8.334667205810547,0.03705120086669922,5.951089382171631,5.9493632316589355,5.948756694793701,-0.0014696121215820312,8.0954008102417,8.084277153015137,8.192923545837402,0.10308456420898438
classical_02::distortion::drv12,classical_02,classical,distortion,12.0,tanh_drive,7.986363887786865,7.975123405456543,7.9509806632995605,-0.029762983322143555,8.297707557678223,8.281232833862305,8.322693824768066,0.033223628997802734,5.951089382171631,6.030226707458496,5.982607364654541,-0.008050680160522461,8.0954008102417,8.020516395568848,8.158761978149414,0.10080337524414062
classical_02::distortion::drv32,classical_02,classical,distortion,32.0,tanh_drive,7.986363887786865,7.749843120574951,7.824942588806152,-0.04316091537475586,8.297707557678223,8.012890815734863,8.205751419067383,0.050452232360839844,5.951089382171631,6.136693477630615,6.042856216430664,-0.0010352134704589844,8.0954008102417,7.468181610107422,7.91936731338501,0.13757610321044922
classical_02::style_swap::swap_cross,classical_02,classical,style_swap,nan,cross_genre,7.986363887786865,5.572587966918945,6.7788166999816895,-0.0006592273712158203,8.297707557678223,6.662470817565918,7.580435276031494,0.10034608840942383,5.951089382171631,3.2983174324035645,4.679448127746582,0.054744720458984375,8.0954008102417,6.818135738372803,7.548043727874756,0.09127545356750488
classical_02::style_swap::swap_same,classical_02,classical,style_swap,nan,same_genre,7.986363887786865,6.10486364364624,7.081576824188232,0.03596305847167969,8.297707557678223,7.402225017547607,7.923954963684082,0.07398867607116699,5.951089382171631,5.338289260864258,5.669053077697754,0.02436375617980957,8.0954008102417,6.732330799102783,7.51405143737793,0.10018563270568848
classical_03::control::ctrl,classical_03,classical,control,0.0,none,7.189311504364014,7.189311504364014,7.202463626861572,0.013152122497558594,8.041643142700195,8.041643142700195,8.063713073730469,0.022069931030273438,2.9994771480560303,2.9994771480560303,3.0234122276306152,0.02393507957458496,7.072698593139648,7.072698593139648,7.105435371398926,0.032736778259277344
classical_03::pitch_shift::-4st,classical_03,classical,pitch_shift,-4.0,semitones,7.189311504364014,6.3381500244140625,6.847694396972656,0.08396363258361816,8.041643142700195,7.809679985046387,7.970922946929932,0.045261383056640625,2.9994771480560303,2.7701213359832764,3.0320119857788086,0.14721274375915527,7.072698593139648,6.32159423828125,6.769274711608887,0.0721282958984375
classical_03::pitch_shift::-2st,classical_03,classical,pitch_shift,-2.0,semitones,7.189311504364014,6.818642616271973,7.060491561889648,0.05651450157165527,8.041643142700195,7.9179582595825195,8.043660163879395,0.06385946273803711,2.9994771480560303,2.9094042778015137,2.955681800842285,0.0012410879135131836,7.072698593139648,6.731083869934082,7.051973342895508,0.15008211135864258
classical_03::pitch_shift::-1st,classical_03,classical,pitch_shift,-1.0,semitones,7.189311504364014,6.902873992919922,7.113970756530762,0.06787800788879395,8.041643142700195,7.955838203430176,8.043624877929688,0.04488420486450195,2.9994771480560303,2.982487916946411,3.0466349124908447,0.05565237998962402,7.072698593139648,6.788196086883545,6.998129367828369,0.06768202781677246
classical_03::pitch_shift::+1st,classical_03,classical,pitch_shift,1.0,semitones,7.189311504364014,6.937873840332031,7.159078121185303,0.09548544883728027,8.041643142700195,7.8466291427612305,8.001336097717285,0.057199954986572266,2.9994771480560303,3.2084884643554688,3.182798385620117,0.07881557941436768,7.072698593139648,6.383249282836914,6.821281909942627,0.0933079719543457
classical_03::pitch_shift::+2st,classical_03,classical,pitch_shift,2.0,semitones,7.189311504364014,6.935727119445801,7.161317348480225,0.09879803657531738,8.041643142700195,7.92901611328125,8.035843849182129,0.05051422119140625,2.9994771480560303,3.2156505584716797,3.239647626876831,0.13208377361297607,7.072698593139648,6.738927841186523,6.974861145019531,0.06904792785644531
classical_03::pitch_shift::+4st,classical_03,classical,pitch_shift,4.0,semitones,7.189311504364014,6.857877254486084,7.051137924194336,0.02754354476928711,8.041643142700195,7.579323768615723,7.873316287994385,0.06283283233642578,2.9994771480560303,3.559687376022339,3.2650375366210938,-0.01454472541809082,7.072698593139648,6.832675457000732,6.939929962158203,-0.012757062911987305
classical_03::time_stretch::-20pct,classical_03,classical,time_stretch,-20.0,percent_tempo,7.189311504364014,6.6196136474609375,7.000550270080566,0.09608769416809082,8.041643142700195,7.654858112335205,7.901158809661865,0.05290818214416504,2.9994771480560303,3.630181312561035,3.3565921783447266,0.04176294803619385,7.072698593139648,6.196600914001465,6.664633750915527,0.029983997344970703
classical_03::time_stretch::-10pct,classical_03,classical,time_stretch,-10.0,percent_tempo,7.189311504364014,6.346151351928711,6.956188201904297,0.18845677375793457,8.041643142700195,7.511067867279053,7.86647891998291,0.09012341499328613,2.9994771480560303,3.1528334617614746,3.142031192779541,0.06587588787078857,7.072698593139648,6.027299880981445,6.583691596984863,0.033692359924316406
classical_03::time_stretch::-5pct,classical_03,classical,time_stretch,-5.0,percent_tempo,7.189311504364014,6.959160327911377,7.162563323974609,0.08832740783691406,8.041643142700195,7.867061614990234,8.011591911315918,0.057239532470703125,2.9994771480560303,3.167585611343384,3.147273302078247,0.06374192237854004,7.072698593139648,6.526984691619873,6.903811454772949,0.10396981239318848
classical_03::time_stretch::+5pct,classical_03,classical,time_stretch,5.0,percent_tempo,7.189311504364014,6.899659156799316,7.105948448181152,0.061463117599487305,8.041643142700195,7.817096710205078,8.017069816589355,0.08769989013671875,2.9994771480560303,3.156602382659912,3.093066930770874,0.015027165412902832,7.072698593139648,6.4080281257629395,6.900050163269043,0.15968680381774902
classical_03::time_stretch::+10pct,classical_03,classical,time_stretch,10.0,percent_tempo,7.189311504364014,6.82550048828125,7.069246292114258,0.06184029579162598,8.041643142700195,7.831515789031982,7.984652519226074,0.04807305335998535,2.9994771480560303,3.1086671352386475,3.087311029434204,0.033238887786865234,7.072698593139648,6.14003849029541,6.698298454284668,0.09192991256713867
classical_03::time_stretch::+20pct,classical_03,classical,time_stretch,20.0,percent_tempo,7.189311504364014,6.167268753051758,6.8093085289001465,0.13101840019226074,8.041643142700195,7.564919471740723,7.880354404449463,0.0770730972290039,2.9994771480560303,2.844933032989502,2.978684902191162,0.056479811668395996,7.072698593139648,5.915846347808838,6.489090919494629,-0.005181550979614258
classical_03::lowpass::lp8000,classical_03,classical,lowpass,8000.0,hz_cutoff,7.189311504364014,7.217531204223633,7.21142578125,0.008004426956176758,8.041643142700195,8.036903381347656,8.058053970336914,0.01878070831298828,2.9994771480560303,3.0950889587402344,3.0686488151550293,0.021365761756896973,7.072698593139648,7.090510845184326,7.097677230834961,0.016072511672973633
classical_03::lowpass::lp4000,classical_03,classical,lowpass,4000.0,hz_cutoff,7.189311504364014,7.227743148803711,7.216236591339111,0.0077092647552490234,8.041643142700195,8.013263702392578,8.04743766784668,0.01998424530029297,2.9994771480560303,3.0725674629211426,3.049633264541626,0.01361095905303955,7.072698593139648,7.028231620788574,7.067471504211426,0.017006397247314453
classical_03::lowpass::lp2000,classical_03,classical,lowpass,2000.0,hz_cutoff,7.189311504364014,7.241726875305176,7.2231011390686035,0.007581949234008789,8.041643142700195,8.049152374267578,8.059951782226562,0.014554023742675781,2.9994771480560303,2.9416310787200928,3.005279779434204,0.03472566604614258,7.072698593139648,7.139390468597412,7.140008449554443,0.033963918685913086
classical_03::distortion::drv4,classical_03,classical,distortion,4.0,tanh_drive,7.189311504364014,7.194463729858398,7.20543909072876,0.013551473617553711,8.041643142700195,8.043930053710938,8.065563201904297,0.02277660369873047,2.9994771480560303,2.9942479133605957,3.021314859390259,0.0244523286819458,7.072698593139648,7.085413932800293,7.112190246582031,0.03313398361206055
classical_03::distortion::drv12,classical_03,classical,distortion,12.0,tanh_drive,7.189311504364014,7.137087345123291,7.198238372802734,0.03503894805908203,8.041643142700195,7.946351051330566,8.037699699401855,0.04370260238647461,2.9994771480560303,3.197838306427002,3.1031365394592285,0.004478812217712402,7.072698593139648,6.90714693069458,7.0551862716674805,0.06526350975036621
