pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
s11::cand00,s11,s11,rerank,ace_inpaint_candidate,0.0,0.997347,0.694325,0.935986,0.574016
s11::cand01,s11,s11,rerank,ace_inpaint_candidate,1.0,0.997726,0.731873,0.962634,0.530467
s11::cand02,s11,s11,rerank,ace_inpaint_candidate,2.0,0.998154,0.801692,0.966362,0.597429
s11::cand03,s11,s11,rerank,ace_inpaint_candidate,3.0,0.998096,0.810433,0.966166,0.589626
s11::cand04,s11,s11,rerank,ace_inpaint_candidate,4.0,0.998154,0.672143,0.934429,0.545494
s11::cand05,s11,s11,rerank,ace_inpaint_candidate,5.0,0.995761,0.708722,0.953484,0.477739
s11::cand06,s11,s11,rerank,ace_inpaint_candidate,6.0,0.998592,0.693057,0.962793,0.582098
s11::cand07,s11,s11,rerank,ace_inpaint_candidate,7.0,0.998472,0.733980,0.922901,0.515108
s12::cand00,s12,s12,rerank,ace_inpaint_candidate,0.0,0.997425,0.735857,0.970402,0.469601
s12::cand01,s12,s12,rerank,ace_inpaint_candidate,1.0,0.989602,0.693892,0.938686,0.411652
s12::cand02,s12,s12,rerank,ace_inpaint_candidate,2.0,0.999037,0.747373,0.964227,0.447971
s12::cand03,s12,s12,rerank,ace_inpaint_candidate,3.0,0.987431,0.721565,0.963200,0.454631
s12::cand04,s12,s12,rerank,ace_inpaint_candidate,4.0,0.993661,0.740739,0.971750,0.417973
s12::cand05,s12,s12,rerank,ace_inpaint_candidate,5.0,0.998560,0.772924,0.972680,0.425773
s12::cand06,s12,s12,rerank,ace_inpaint_candidate,6.0,0.978241,0.646574,0.946604,0.383884
s12::cand07,s12,s12,rerank,ace_inpaint_candidate,7.0,0.997690,0.733456,0.974745,0.426291
s13::cand00,s13,s13,rerank,ace_inpaint_candidate,0.0,0.997982,0.808021,0.960579,0.612965
s13::cand01,s13,s13,rerank,ace_inpaint_candidate,1.0,0.994899,0.683029,0.934698,0.499741
s13::cand02,s13,s13,rerank,ace_inpaint_candidate,2.0,0.995375,0.709758,0.978032,0.559899
s13::cand03,s13,s13,rerank,ace_inpaint_candidate,3.0,0.994090,0.768398,0.962205,0.590469
s13::cand04,s13,s13,rerank,ace_inpaint_candidate,4.0,0.995455,0.744912,0.966098,0.544650
s13::cand05,s13,s13,rerank,ace_inpaint_candidate,5.0,0.997625,0.706374,0.956092,0.583512
s13::cand06,s13,s13,rerank,ace_inpaint_candidate,6.0,0.993282,0.699317,0.932920,0.462862
s13::cand07,s13,s13,rerank,ace_inpaint_candidate,7.0,0.999245,0.821587,0.987665,0.598273
s14::cand00,s14,s14,rerank,ace_inpaint_candidate,0.0,0.998296,0.793187,0.991643,0.447978
s14::cand01,s14,s14,rerank,ace_inpaint_candidate,1.0,0.995109,0.692606,0.919411,0.387584
